Id,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,Crisis,MSSubClass,OverallQual,OverallCond,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,X3SsnPorch,PoolArea,MoSold,YrSold,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MiscVal,SalePrice,Reforma
1116,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,,,,New,Partial,No,20,8,5,1,0,2,0,3,1,7,1,3,0,0,11,2007,93.0,12085.0,2007.0,2007,328.0,1004.0,0.0,730.0,1734.0,1734.0,0.0,0.0,1734.0,2007.0,928.0,0.0,0.0,0.0,0.0,0.0,318000,0
1117,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,,,,WD,Normal,Si,80,8,5,1,0,2,1,3,1,7,1,2,0,0,3,2009,,7750.0,2002.0,2002,0.0,353.0,0.0,55.0,408.0,779.0,640.0,0.0,1419.0,2002.0,527.0,120.0,0.0,0.0,0.0,0.0,184100,7
1118,RL,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,,WD,Normal,Si,20,5,7,1,0,1,0,3,1,5,0,2,0,0,5,2008,57.0,9764.0,1967.0,2003,0.0,702.0,0.0,192.0,894.0,894.0,0.0,0.0,894.0,1967.0,450.0,0.0,0.0,0.0,0.0,0.0,130000,5
1119,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Min2,,BuiltIn,RFn,TA,TA,Y,,,,WD,Normal,Si,80,5,6,0,1,1,0,3,1,6,0,1,0,0,12,2008,85.0,13825.0,1958.0,1987,0.0,0.0,0.0,533.0,533.0,1021.0,580.0,0.0,1601.0,1958.0,300.0,280.0,34.0,0.0,0.0,0.0,140000,21
1120,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,,Attchd,RFn,TA,TA,Y,,GdWo,,WD,Normal,No,20,5,5,0,0,1,0,3,1,6,0,1,0,0,7,2006,70.0,7560.0,1959.0,1959,0.0,369.0,0.0,671.0,1040.0,1040.0,0.0,0.0,1040.0,1959.0,286.0,140.0,0.0,,0.0,0.0,133700,47
1121,RM,Pave,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,,MnPrv,,WD,Normal,No,30,6,5,0,0,1,0,2,1,6,1,1,0,0,5,2007,59.0,8263.0,1920.0,1950,0.0,0.0,0.0,1012.0,1012.0,1012.0,0.0,0.0,1012.0,1920.0,308.0,0.0,22.0,,0.0,0.0,118400,57
1122,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,,New,Partial,No,20,7,5,0,0,2,0,3,1,7,0,3,0,0,7,2006,84.0,10084.0,2005.0,2006,196.0,24.0,0.0,1528.0,1552.0,1552.0,0.0,0.0,1552.0,2005.0,782.0,144.0,20.0,0.0,0.0,0.0,212900,0
1123,RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,,Basment,Unf,TA,TA,Y,,MnPrv,,COD,Abnorml,Si,20,4,3,0,0,1,0,3,1,5,0,1,0,0,10,2009,,8926.0,1956.0,1956,0.0,0.0,0.0,672.0,672.0,960.0,0.0,0.0,960.0,1956.0,288.0,64.0,0.0,0.0,,0.0,112000,53
1124,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,TA,Ex,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,,,,,,Y,,,,WD,Normal,Si,20,5,9,0,1,1,0,2,1,4,0,0,0,0,6,2009,50.0,9405.0,1947.0,2008,0.0,0.0,0.0,698.0,698.0,698.0,0.0,0.0,698.0,,0.0,0.0,,0.0,0.0,0.0,118000,1
1125,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,,,,WD,Normal,No,80,7,5,0,0,2,1,3,1,7,1,2,0,0,7,2007,,9125.0,1992.0,1992,170.0,0.0,0.0,384.0,384.0,812.0,670.0,0.0,1482.0,1992.0,392.0,100.0,25.0,0.0,0.0,0.0,163900,15
1126,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Fa,Typ,TA,Detchd,Unf,Fa,Fa,Y,,,,WD,Normal,Si,20,4,5,0,0,1,0,2,1,5,1,2,0,0,11,2009,60.0,10434.0,1955.0,1955,0.0,0.0,0.0,1005.0,1005.0,1005.0,0.0,0.0,1005.0,1977.0,672.0,0.0,0.0,0.0,0.0,0.0,115000,54
1127,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,,,,WD,Normal,Si,120,7,5,0,0,2,0,2,1,7,1,3,0,0,6,2009,53.0,3684.0,2007.0,2007,130.0,0.0,0.0,1373.0,1373.0,1555.0,0.0,0.0,1555.0,2007.0,660.0,143.0,20.0,0.0,0.0,0.0,174000,2
1128,RL,Pave,,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,,,,WD,Family,No,20,7,5,1,0,2,0,3,1,7,1,3,0,0,11,2007,,14572.0,2004.0,2004,0.0,1300.0,0.0,230.0,1530.0,1530.0,0.0,0.0,1530.0,2004.0,630.0,144.0,36.0,0.0,0.0,0.0,259000,3
1129,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,,,,WD,Normal,No,60,7,5,0,0,2,1,4,1,8,1,2,0,0,7,2007,59.0,11796.0,2004.0,2005,0.0,0.0,0.0,847.0,847.0,847.0,1112.0,0.0,1959.0,2004.0,434.0,100.0,48.0,0.0,0.0,0.0,215000,2
1130,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,No,90,5,5,1,0,1,0,2,1,4,0,2,0,0,8,2007,60.0,7200.0,1980.0,1980,180.0,936.0,0.0,0.0,936.0,936.0,0.0,0.0,936.0,1980.0,672.0,49.0,0.0,0.0,0.0,0.0,140000,27
1131,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,TA,Detchd,Unf,TA,TA,Y,,MnPrv,,WD,Normal,Si,50,4,3,1,0,2,0,4,1,7,2,2,0,0,12,2009,65.0,7804.0,1928.0,1950,0.0,622.0,0.0,500.0,1122.0,1328.0,653.0,0.0,1981.0,1981.0,576.0,,44.0,0.0,0.0,0.0,135000,59
1132,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,,,,,,Y,,MnPrv,,Oth,Abnorml,No,20,5,5,0,0,1,0,3,1,5,0,0,0,0,9,2007,63.0,10712.0,1991.0,1992,0.0,212.0,0.0,762.0,974.0,974.0,0.0,0.0,974.0,,0.0,0.0,28.0,0.0,0.0,0.0,93500,15
1133,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasW,TA,Y,SBrkr,Fa,Typ,,Detchd,Unf,Fa,TA,N,,,,WD,Normal,No,70,6,4,0,0,2,0,5,1,8,0,1,0,0,5,2007,90.0,9900.0,,1950,0.0,0.0,0.0,1008.0,1008.0,1178.0,1032.0,0.0,2210.0,1930.0,205.0,0.0,48.0,0.0,0.0,0.0,117500,57
1134,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,,,,WD,Normal,Si,60,8,5,0,0,2,1,3,1,8,1,2,0,0,6,2009,80.0,9828.0,1995.0,1995,0.0,584.0,0.0,544.0,1128.0,1142.0,878.0,0.0,2020.0,1995.0,466.0,0.0,155.0,0.0,0.0,0.0,239500,14
1135,RL,Pave,,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,,,,WD,Normal,No,60,6,5,0,0,2,1,3,1,7,1,2,0,0,8,2007,57.0,8773.0,1997.0,1997,0.0,0.0,0.0,916.0,916.0,916.0,684.0,0.0,1600.0,1997.0,460.0,100.0,38.0,0.0,0.0,0.0,169000,10
1136,RM,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,,,,WD,Normal,No,30,6,5,0,0,1,0,2,1,5,1,1,0,0,5,2007,60.0,6180.0,1926.0,1950,0.0,0.0,0.0,960.0,960.0,986.0,0.0,0.0,986.0,1926.0,180.0,0.0,128.0,0.0,0.0,0.0,102000,57
1137,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,,Attchd,Unf,TA,TA,Y,,,,WD,Abnorml,Si,50,6,5,0,0,1,0,3,1,6,0,1,0,0,4,2008,80.0,9600.0,1950.0,1950,0.0,280.0,0.0,752.0,1032.0,1032.0,220.0,0.0,1252.0,1950.0,288.0,0.0,0.0,,0.0,0.0,119000,58
1138,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,,,,,,N,,,,WD,Normal,Si,50,5,8,0,0,1,0,2,1,6,0,0,0,0,5,2010,54.0,6342.0,,1996,0.0,0.0,0.0,780.0,780.0,780.0,240.0,0.0,1020.0,,0.0,0.0,0.0,,0.0,0.0,94000,14
1139,RL,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,ImStucc,,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,,,,WD,Normal,Si,20,6,5,1,0,2,0,2,1,5,2,2,0,0,5,2009,,9819.0,1977.0,1977,0.0,1567.0,0.0,0.0,1567.0,1567.0,0.0,0.0,1567.0,1977.0,714.0,264.0,32.0,0.0,0.0,0.0,196000,32
1140,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,,TA,Fa,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Maj1,Gd,Detchd,Unf,TA,TA,Y,,,,WD,Normal,No,30,5,5,0,0,1,0,3,1,6,1,2,0,0,5,2007,98.0,8731.0,1920.0,1950,0.0,645.0,0.0,270.0,915.0,1167.0,0.0,0.0,1167.0,1972.0,495.0,0.0,0.0,,,0.0,144000,57
1141,RL,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,COD,Abnorml,Si,20,5,7,1,0,1,0,2,1,4,0,2,0,0,6,2008,60.0,7350.0,1951.0,1951,0.0,852.0,0.0,100.0,952.0,952.0,0.0,0.0,952.0,1988.0,840.0,0.0,0.0,0.0,0.0,0.0,139000,57
1142,RL,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,,,,WD,Normal,Si,60,5,7,1,0,2,1,4,1,9,1,2,0,0,10,2009,,10304.0,1976.0,1976,44.0,381.0,0.0,399.0,780.0,1088.0,780.0,0.0,1868.0,1976.0,484.0,,96.0,0.0,0.0,0.0,197500,33
1143,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,,,,New,Partial,No,60,8,5,1,0,3,0,4,1,11,1,3,0,0,4,2007,77.0,9965.0,2006.0,2007,340.0,1150.0,0.0,316.0,1466.0,1466.0,1362.0,0.0,,2006.0,,125.0,144.0,0.0,0.0,0.0,424870,0
1144,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,,,,,,Y,,,,WD,Normal,Si,20,5,3,0,0,1,0,3,1,5,0,0,0,0,7,2008,,9000.0,1959.0,1959,0.0,288.0,0.0,718.0,1006.0,1006.0,0.0,0.0,1006.0,,0.0,0.0,24.0,0.0,0.0,0.0,80000,49
1145,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,TA,Fa,BrkTil,Gd,TA,No,BLQ,Unf,Grav,Fa,N,FuseA,Fa,Typ,,Detchd,Unf,TA,TA,Y,,MnPrv,,WD,Normal,Si,190,4,4,1,0,1,0,2,1,5,0,1,0,0,7,2010,60.0,12180.0,1941.0,1950,0.0,348.0,0.0,324.0,672.0,672.0,252.0,0.0,924.0,1941.0,280.0,0.0,0.0,0.0,0.0,0.0,80000,60
1146,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,,,,WD,Family,No,50,5,6,0,0,1,0,3,1,8,1,1,0,0,8,2006,52.0,6240.0,1928.0,1950,0.0,0.0,0.0,1042.0,1042.0,1042.0,534.0,0.0,1576.0,1928.0,225.0,0.0,0.0,0.0,0.0,0.0,149000,56
1147,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,,,,WD,Normal,No,20,6,5,1,0,2,0,3,1,5,1,2,0,0,5,2006,,11200.0,1985.0,1985,85.0,1258.0,0.0,40.0,1298.0,1298.0,0.0,0.0,1298.0,1985.0,403.0,165.0,26.0,0.0,0.0,0.0,180000,21
1148,RL,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,,,,WD,Normal,Si,70,7,7,0,0,1,1,3,1,7,1,1,0,0,7,2009,75.0,12000.0,1941.0,1950,0.0,275.0,0.0,429.0,704.0,860.0,704.0,0.0,1564.0,1941.0,234.0,0.0,0.0,0.0,0.0,0.0,174500,59
1149,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,,,,WD,Normal,Si,50,7,7,0,0,1,0,2,1,5,1,1,0,0,8,2008,,5700.0,1926.0,1950,0.0,0.0,0.0,572.0,572.0,572.0,539.0,0.0,1111.0,1982.0,288.0,0.0,0.0,,0.0,0.0,116900,58
1150,RM,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,Si,70,7,9,0,1,1,0,3,1,7,0,2,0,0,7,2009,50.0,9000.0,1920.0,1988,0.0,624.0,0.0,26.0,650.0,832.0,650.0,0.0,1482.0,1930.0,324.0,0.0,0.0,0.0,0.0,0.0,143000,21
1151,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,,GdPrv,,WD,Normal,No,20,6,5,0,0,1,0,2,1,4,1,1,0,0,11,2007,57.0,8280.0,1950.0,1950,0.0,0.0,0.0,932.0,932.0,932.0,0.0,0.0,932.0,1950.0,306.0,0.0,0.0,,0.0,0.0,124000,57
1152,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,Gd,Attchd,Fin,TA,TA,Y,,,,WD,Normal,No,20,5,4,0,0,1,1,3,1,6,2,2,0,0,11,2006,,,1959.0,1959,132.0,176.0,0.0,1290.0,1466.0,1466.0,0.0,0.0,1466.0,1959.0,528.0,0.0,140.0,0.0,,0.0,149900,47
1153,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,,TA,TA,PConc,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,,,,WD,Abnorml,No,20,6,7,0,0,1,0,2,1,6,1,2,0,0,7,2006,90.0,14115.0,1956.0,2004,0.0,296.0,,230.0,1073.0,1811.0,0.0,0.0,1811.0,1956.0,470.0,0.0,0.0,,0.0,0.0,230000,2
1154,RM,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,,Detchd,Unf,TA,TA,Y,,,,WD,Normal,Si,30,6,8,0,0,1,0,2,1,5,0,1,0,0,6,2008,,5890.0,1930.0,2007,0.0,538.0,0.0,278.0,816.0,816.0,0.0,0.0,816.0,2002.0,432.0,0.0,0.0,,0.0,0.0,120500,1
1155,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,,GdPrv,,WD,Normal,Si,60,7,6,0,0,1,2,4,1,8,2,2,0,0,5,2008,,13700.0,1965.0,1988,288.0,454.0,0.0,410.0,864.0,902.0,918.0,0.0,1820.0,1965.0,492.0,60.0,84.0,0.0,,0.0,201800,20
1156,RL,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,,,,WD,Normal,No,20,5,8,1,0,2,0,3,1,6,1,2,0,0,7,2007,90.0,10768.0,1976.0,2004,0.0,1157.0,0.0,280.0,1437.0,1437.0,0.0,0.0,1437.0,1976.0,528.0,0.0,21.0,0.0,,0.0,218000,3
1157,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,BrkFace,,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,,MnPrv,,WD,Normal,Si,80,5,8,0,1,2,0,3,1,6,1,2,96,0,10,2008,85.0,9350.0,1965.0,1999,0.0,633.0,0.0,586.0,1219.0,1265.0,0.0,0.0,1265.0,1965.0,502.0,0.0,92.0,0.0,0.0,0.0,179900,9
1158,RL,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,,,,WD,Normal,Si,120,7,5,1,0,2,0,2,1,6,1,2,0,0,7,2009,34.0,5001.0,2007.0,2008,166.0,904.0,0.0,410.0,1314.0,1314.0,0.0,0.0,1314.0,2008.0,626.0,172.0,62.0,0.0,0.0,0.0,230000,1
1159,RL,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,,Attchd,RFn,TA,TA,Y,,,,ConLD,Partial,Si,20,8,5,0,0,2,0,3,1,7,0,3,0,0,6,2008,92.0,11932.0,2007.0,2008,186.0,0.0,0.0,1580.0,1580.0,1580.0,0.0,0.0,1580.0,2008.0,830.0,0.0,24.0,0.0,0.0,0.0,235128,0
1160,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,Gd,TA,Y,,,,WD,Normal,Si,60,6,6,0,0,2,1,4,1,8,1,2,0,0,7,2008,76.0,9120.0,1974.0,1974,270.0,442.0,0.0,459.0,901.0,943.0,933.0,0.0,1876.0,1974.0,540.0,0.0,69.0,0.0,0.0,0.0,185000,34
1161,RL,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,,,,WD,Normal,Si,160,6,5,0,0,2,1,3,1,7,1,2,0,0,7,2010,,2280.0,1978.0,1978,0.0,311.0,0.0,544.0,855.0,855.0,601.0,0.0,1456.0,1978.0,440.0,26.0,0.0,0.0,0.0,0.0,146000,32
